Id,SalePrice
1693,180323.10670487967
1694,194758.06009420185
1695,185067.36023972803
1696,274560.13588316605
1697,193607.41625413913
1698,377276.98893712834
1699,324258.1989875431
1700,266301.82855368755
1701,280693.6007870951
1702,242307.59357924832
1703,260371.62465234206
1704,269375.5292691741
1705,225371.4674707416
1706,378794.00464690616
1707,185320.4921445559
1708,194957.78422411252
1709,264474.3331463491
1710,211601.48179121356
1711,271810.5739762454
1712,238145.2895363398
1713,255556.14715672363
1714,214139.22720037965
1715,200880.5355529583
1716,185378.7619270603
1717,195006.00894637575
1718,135253.74963490345
1719,194118.6181751105
1720,231498.71406201253
1721,182919.97264067462
1722,127070.47160812448
1723,163847.53017926862
1724,203323.65909729202
1725,232780.32803337357
1726,187580.51648937096
1727,146156.80443348057
1728,195845.7051507415
1729,166922.3454751489
1730,177826.37086895472
1731,128711.51827703783
1732,127169.62921360199
1733,110797.72385946245
1734,118177.48050775168
1735,140578.90794752765
1736,116633.92742179355
1737,368861.6901905467
1738,277223.2698530423
1739,259184.0582764124
1740,182670.4260341683
1741,175084.07298634687
1742,157862.51674096208
1743,180214.7094358025
1744,302299.6859694691
1745,195026.99003536353
1746,206212.87915970484
1747,224929.94466654854
1748,223345.19551186758
1749,149796.72695962162
1750,136306.33678807967
1751,267963.72965447354
1752,115305.43338708529
1753,143486.6893449373
1754,213210.06501405672
1755,149022.45033000322
1756,144929.28146919035
1757,115377.51537664897
1758,142810.9393222844
1759,166964.3016796677
1760,171949.75613657673
1761,160358.96963613306
1762,168626.7225847328
1763,165726.3619109298
1764,111583.50274765238
1765,167549.7362198206
1766,195650.61110081157
1767,249215.99417022298
1768,133203.3793041379
1769,186460.6693359514
1770,162419.41429928257
1771,118707.67575590545
1772,123189.6550148235
1773,126582.90438697235
1774,124855.37892636227
1775,138062.65376952387
1776,129898.65430088174
1777,107373.89892067164
1778,137898.9223691767
1779,121461.69336383775
1780,196531.22518897094
1781,117904.15529618267
1782,85596.62903486096
1783,150806.17806643795
1784,103728.15890926053
1785,113188.20946267419
1786,175765.5317531797
1787,166870.3666557225
1788,65431.53742900509
1789,106445.3433689652
1790,76848.33267785076
1791,198840.9768744517
1792,158028.7226819246
1793,151510.610319342
1794,173567.66316611652
1795,121487.8464315076
1796,128085.15460298644
1797,138155.31564148088
1798,112874.69579738488
1799,114776.37059908979
1800,114334.52712197178
1801,119844.42192136448
1802,165094.14168107364
1803,145606.7932521276
1804,136148.8033174904
1805,142617.3397689584
1806,136378.01983682104
1807,147098.79701806846
1808,127967.24855572802
1809,112590.17335000783
1810,145008.96895856908
1811,86625.74511272003
1812,95092.62517979124
1813,124571.99236961767
1814,99204.82171983384
1815,68098.11326661058
1816,104117.66251098158
1817,101575.89020407684
1818,126970.05746350889
1819,132511.51417849286
1820,72503.04680778603
1821,131265.068254377
1822,157591.02538362597
1823,55397.236360271934
1824,129755.94099817426
1825,133872.42502107716
1826,97355.69172548971
1827,108391.0147749807
1828,133275.43675156747
1829,149425.2827720242
1830,142361.41223969453
1831,161040.62833723854
1832,90714.29843546324
1833,129460.62965262348
1834,128248.45837188857
1835,123852.97875903136
1836,109331.26630016658
1837,82298.85078660754
1838,116279.90526199942
1839,112733.96394862709
1840,149988.52073570335
1841,132832.82467246958
1842,100946.11558200537
1843,129495.26131927756
1844,137307.804182626
1845,142268.0059158321
1846,143894.9943556802
1847,145529.21050019702
1848,59925.61467315463
1849,119843.43287612041
1850,114840.40063638937
1851,143773.71427686737
1852,131420.0709374416
1853,122919.6688266118
1854,174331.9213464152
1855,157422.43381884333
1856,234735.75524240697
1857,132052.79741534017
1858,145786.17724443204
1859,131191.86724122582
1860,162440.088662386
1861,130703.20816485146
1862,371838.62196666654
1863,367365.8124994669
1864,365924.1209142061
1865,313214.2030959902
1866,314133.8351911435
1867,242959.92627582056
1868,269344.604262078
1869,216411.48754258463
1870,228284.1143652375
1871,242332.79521184097
1872,178061.6144296765
1873,218858.10514980237
1874,153753.88673938598
1875,201530.63192259974
1876,198701.8884535936
1877,207358.48067352624
1878,208815.60122492426
1879,116806.73871316071
1880,144155.67891193202
1881,240944.59842274676
1882,241502.45461680985
1883,188110.01724774943
1884,196800.6487797498
1885,228933.8095653056
1886,257159.59075820434
1887,223602.7515722658
1888,287686.993262012
1889,174508.60276013517
1890,118558.48245345513
1891,146050.44514897256
1892,96962.87298126078
1893,126276.72061706311
1894,114862.74050120894
1895,127423.97919796103
1896,125447.58701004881
1897,117892.2792398536
1898,127192.75253817772
1899,157345.72334317156
1900,151827.9289095008
1901,155540.1537846033
1902,122769.69469873748
1903,205956.53661728627
1904,132311.40423512566
1905,182227.822528827
1906,160789.74549787093
1907,178530.01112757483
1908,138498.05591185126
1909,162303.8493516612
1910,146750.14778210083
1911,205770.9623861624
1912,316781.3436464438
1913,141487.2839502715
1914,75625.53715589269
1915,244477.59937046168
1916,56157.54005033825
1917,255559.93009675958
1918,144130.38150279934
1919,202761.45275163944
1920,162682.80952055144
1921,326251.55168795795
1922,275697.24175403506
1923,212216.85868630544
1924,216206.97629183796
1925,206411.82608263803
1926,326054.37833581987
1927,125466.58615156871
1928,152437.0300568923
1929,120707.18622614749
1930,135390.57849061207
1931,148736.19765080942
1932,141020.125999557
1933,170052.70443033823
1934,181006.569361585
1935,177910.2510926342
1936,176651.91523998522
1937,187471.2892361742
1938,171227.81577449534
1939,224185.50056897968
1940,185823.14919670348
1941,179928.5123956725
1942,181613.76245408118
1943,198473.58500699187
1944,292410.5059919084
1945,318481.7741472325
1946,148420.65494609857
1947,256219.0037057627
1948,178974.55697050548
1949,235752.38511680832
1950,203415.71890797128
1951,247773.99587594473
1952,208238.5564764508
1953,174592.5957210011
1954,200838.59500058132
1955,135463.01665957793
1956,352661.9701381366
1957,157268.48617715013
1958,306136.6536127451
1959,143977.48436665203
1960,104737.87692402976
1961,129658.4243199552
1962,101955.7994228859
1963,109546.8757156231
1964,103798.39654410069
1965,154338.98650448414
1966,151808.49211787115
1967,279557.6289869997
1968,384746.39907907404
1969,334305.9412231936
1970,399607.4585625472
1971,497787.1963842927
1972,369468.13535130053
1973,298251.5635313407
1974,331665.55483493244
1975,453293.951433651
1976,288813.5580346852
1977,320159.7572231755
1978,329992.9959559867
1979,314584.4550224207
1980,189428.3331839255
1981,304606.6458837225
1982,238088.05266936333
1983,216833.54615933064
1984,192816.58209505025
1985,235434.01528548042
1986,230338.22060351516
1987,188483.72737262293
1988,180927.53766643433
1989,202351.99173506332
1990,216408.9325054504
1991,235388.91945796902
1992,206806.61354593336
1993,186609.80692851933
1994,234532.6074785751
1995,193559.08144360184
1996,242809.0342884985
1997,307879.3996287623
1998,291909.3169717953
1999,294238.12236254197
2000,320502.6437586365
2001,290741.68845595815
2002,244550.11114546834
2003,257644.6154711077
2004,272772.8242192058
2005,216547.85631755984
2006,207569.22905619122
2007,244613.51561174722
2008,195841.85181079723
2009,194364.65983336046
2010,197845.5744056079
2011,142775.18165072944
2012,176617.40916025618
2013,165124.65027613548
2014,178374.54876829268
2015,187142.37151416772
2016,190083.0098993881
2017,190188.77435070844
2018,126947.22844019908
2019,147989.11162044754
2020,104670.93287051335
2021,105680.74869268361
2022,181576.94008636574
2023,143298.84714493653
2024,284307.24949160696
2025,348949.96190677857
2026,165599.2297934316
2027,158625.49124754049
2028,160726.93228307806
2029,167181.64907771378
2030,245512.61181316298
2031,233915.1650230036
2032,238353.19176684297
2033,236220.15331610318
2034,176933.71690743632
2035,213575.94553344825
2036,211080.45007355622
2037,212908.04556521986
2038,310194.63054543786
2039,209517.6953759208
2040,287387.3175009536
2041,287383.97536150593
2042,200295.97792672334
2043,171077.78419097376
2044,191308.56233726186
2045,213694.00862661123
2046,137260.53480938173
2047,138846.63770938377
2048,150796.21152504062
2049,140973.7809583158
2050,172964.28464879113
2051,114569.80535091873
2052,134675.03626002144
2053,144475.28919156862
2054,93334.646842167
2055,138738.37340709328
2056,153203.18699185754
2057,108169.41631106686
2058,194517.47287624713
2059,131874.49544694528
2060,177358.15478581528
2061,173529.50894911654
2062,118158.62202972265
2063,112209.80449059143
2064,127828.34079713287
2065,112240.03238874643
2066,162019.38287471875
2067,134086.13083042987
2068,134135.86272398892
2069,94415.5901441584
2070,113353.62926761646
2071,97709.56307475216
2072,151401.21899196244
2073,141503.81967852823
2074,174558.32258965223
2075,140530.44996008347
2076,126543.89916742247
2077,131677.12611802304
2078,114752.00379353268
2079,135541.79898100515
2080,127365.70292144161
2081,118971.51632891233
2082,114869.67176593514
2083,136182.23622420485
2084,111086.8994632522
2085,112714.7427013886
2086,158221.71787445064
2087,136094.52917658744
2088,101240.19213379073
2089,88774.26639783564
2090,138534.38636927024
2091,89523.29930537073
2092,129840.6424303207
2093,115147.52956615479
2094,122945.13804395325
2095,142115.99649380211
2096,96206.157862436
2097,99121.68796132426
2098,139552.29399241274
2099,70599.42310327021
2100,82701.59815443146
2101,109405.45022820837
2102,134054.39261056096
2103,102787.0387091332
2104,126627.28120997977
2105,119791.90025398412
2106,69079.85005889772
2107,184639.0107928262
2108,119119.01894341534
2109,111722.73396085041
2110,122998.207364085
2111,160070.93777289282
2112,121198.07518990664
2113,121913.86711639707
2114,127719.78987173103
2115,152946.13291725997
2116,129321.4161252027
2117,142472.84244933404
2118,119365.90601602079
2119,117827.61910026339
2120,130266.49161055087
2121,102864.61850387586
2122,96578.09689958376
2123,108884.85774335153
2124,166568.4022635189
2125,126251.76430483177
2126,134149.31842845734
2127,155818.280139568
2128,122985.32853699083
2129,102788.23106133853
2130,118258.04473386124
2131,171764.8872312673
2132,107653.47282829059
2133,113004.37174279158
2134,116000.90325572719
2135,102043.88060241866
2136,58482.242121549265
2137,118504.09922119639
2138,133151.56722518307
2139,158020.9694494217
2140,142660.4290298365
2141,165682.06671535978
2142,111628.51993469842
2143,138883.79987008392
2144,106665.37046523906
2145,142160.7118477779
2146,173264.00666756925
2147,140743.61195044572
2148,151975.20265209765
2149,146529.63985260858
2150,226412.42882773548
2151,125374.01180276812
2152,142784.5809057469
2153,185080.96334018823
2154,105115.46689445176
2155,149290.72148436034
2156,249971.94231550873
2157,234564.5450107544
2158,223778.08814302375
2159,206908.3427352818
2160,191811.52348686752
2161,253600.48587805155
2162,408608.31456674304
2163,344953.1488698908
2164,235884.47366894584
2165,190075.986839959
2166,160921.75237109745
2167,209457.0405784716
2168,186240.8585734772
2169,184789.66509665787
2170,201239.16009669114
2171,157999.57734144115
2172,146185.18752600704
2173,199515.79067300342
2174,224492.07335746867
2175,306885.70238652336
2176,284948.90519144555
2177,238499.93107199878
2178,216383.8130993345
2179,136460.31259772132
2180,217285.30231759982
2181,185773.41579717392
2182,215044.09298176522
2183,187044.47732654703
2184,126340.10104524202
2185,125439.58328892803
2186,168852.87176638102
2187,167980.5616462714
2188,167832.22630854783
2189,296669.0528053046
2190,84109.50535335879
2191,83582.93292552083
2192,81868.26334674665
2193,108103.33176711164
2194,121252.1658698018
2195,94171.51913892629
2196,102217.09883692737
2197,117677.16387359904
2198,158848.2845756476
2199,214691.76316501497
2200,133659.04562913856
2201,127526.19523956234
2202,200226.08609440702
2203,116330.96563965965
2204,143295.33835954976
2205,104416.98200510126
2206,134174.54840790416
2207,202084.26828889092
2208,255828.04043124168
2209,188725.26654297675
2210,141099.64516366497
2211,124222.71033514861
2212,116975.40755029894
2213,92000.54828381
2214,118962.34070975638
2215,98285.7688643822
2216,113462.44795576739
2217,66136.07218389047
2218,80038.20465440692
2219,85798.70090392303
2220,81550.00578457136
2221,246728.4130353226
2222,225632.39277217264
2223,266146.7958923552
2224,234432.29060760888
2225,139466.91143452405
2226,174479.72124854318
2227,200608.75019922832
2228,254328.80145097972
2229,231811.71278849928
2230,151069.93353293973
2231,204100.87350323098
2232,190988.7225170718
2233,170868.07522237426
2234,236664.85397442925
2235,196427.16786532325
2236,247121.3823945664
2237,287357.4857144114
2238,222969.4523912894
2239,117686.9170602687
2240,154354.66532258352
2241,134002.14672374367
2242,107420.31099957961
2243,120377.5423726521
2244,100909.11855170706
2245,97966.07800998665
2246,138649.96766550964
2247,125806.94266776028
2248,127881.78968958628
2249,126368.43251281766
2250,134652.1851525491
2251,87538.43329396582
2252,172960.29825712217
2253,169516.74867093287
2254,180529.72791808684
2255,206144.3412063552
2256,180099.39943223813
2257,214290.59052594574
2258,167587.35803678585
2259,173851.69254572186
2260,156481.80555561953
2261,192781.71303008587
2262,196271.61454663862
2263,324589.81069171824
2264,472364.28126495983
2265,152514.40628110323
2266,241176.28386922102
2267,279589.3464268918
2268,387191.95509396185
2269,169253.2836841202
2270,196862.0060780018
2271,220711.07910428834
2272,214725.13219837772
2273,163666.92254275695
2274,178434.27392279156
2275,165664.29700384018
2276,184997.7184652854
2277,199827.4018037372
2278,162960.38845497352
2279,120179.5541222151
2280,110500.15425335224
2281,166088.77227523454
2282,180936.1637290859
2283,108677.45142262116
2284,110303.21474757521
2285,148603.44063706556
2286,125825.44111634663
2287,336102.97223575297
2288,271289.00809086574
2289,349958.8192453833
2290,400623.3839414808
2291,316439.1641208482
2292,452644.8958895094
2293,422079.4986957385
2294,357697.5968542445
2295,467958.7848983477
2296,260383.14016502656
2297,333498.070308693
2298,315440.355188494
2299,351711.1878742882
2300,310931.1797940345
2301,301556.32729506824
2302,263914.94907888025
2303,260473.84870643102
2304,261985.0913785405
2305,201343.00995996603
2306,200863.71713679816
2307,204925.04948661814
2308,234980.8931314244
2309,273821.07891615195
2310,219787.35581575622
2311,219025.72905944064
2312,178784.56231396203
2313,180996.2954716198
2314,178810.59642948606
2315,182807.35586001066
2316,209558.92129023324
2317,180067.41886955034
2318,172795.5931712238
2319,188718.08554992644
2320,191994.81146192233
2321,250326.24766511758
2322,194829.80105410822
2323,183358.25225488
2324,205911.67213236383
2325,215272.54216695018
2326,194225.5887046314
2327,212099.50092980146
2328,223144.50115698745
2329,199937.81920404197
2330,193530.41399627796
2331,349995.3093071977
2332,387943.39043940406
2333,349153.8497024188
2334,264008.6355941808
2335,293409.008445995
2336,306775.42083154334
2337,190824.1667162047
2338,265266.2136000111
2339,222383.56074098233
2340,334264.75244211656
2341,217809.00509677792
2342,234180.76994608756
2343,226642.69906243577
2344,224180.7860346495
2345,239213.8199679685
2346,203507.65215570157
2347,182760.6655519277
2348,226819.5917101372
2349,163702.96295156787
2350,277877.80613147566
2351,217584.7395193057
2352,233713.27040794183
2353,232412.37080058546
2354,136774.53393956332
2355,149422.47744028657
2356,156819.02823480548
2357,192976.92733464943
2358,180033.6376737539
2359,140667.6343098083
2360,123496.02093300903
2361,151358.31920377177
2362,256088.83636070133
2363,139614.1847584896
2364,189777.79015338793
2365,221326.60439858073
2366,183899.90570776068
2367,205282.48919344976
2368,194171.5528766517
2369,201798.51977414291
2370,176571.33529548533
2371,153674.0166170275
2372,182313.4133396895
2373,290195.6117901423
2374,308928.46272677474
2375,234069.91949940665
2376,261789.24594712938
2377,301729.6561522152
2378,159618.30553431704
2379,203680.55681342134
2380,144714.01521811337
2381,162494.24760461992
2382,230448.36006292157
2383,203718.764058487
2384,241518.83900293824
2385,178133.5206674768
2386,128827.67155125258
2387,131206.97456014142
2388,116803.49868913641
2389,122682.15827306316
2390,143200.15503176645
2391,137547.46201305522
2392,113728.22377973792
2393,173220.5958565144
2394,132310.593371305
2395,208980.66564866432
2396,143099.24018775104
2397,220086.90094259364
2398,134210.02860816687
2399,68163.55998945769
2400,73541.47809926842
2401,128331.1763773773
2402,132384.04095268453
2403,144585.70970000845
2404,141911.62293564016
2405,154026.4991134037
2406,151907.18691201386
2407,124109.716736851
2408,154582.6043545387
2409,118973.72788812187
2410,185756.43913974406
2411,112892.01836321874
2412,140133.15178075156
2413,119423.96539084261
2414,148971.18263707083
2415,126429.12185743911
2416,128715.98145512238
2417,132393.5778467526
2418,139428.98723874285
2419,109366.17150218178
2420,127265.90218524243
2421,107339.82325143513
2422,104981.49140763351
2423,101581.78686359324
2424,169492.55025256754
2425,209415.89459137231
2426,130892.60519581226
2427,110218.83292546318
2428,185848.42091534898
2429,115163.71242257154
2430,136611.1007402552
2431,112704.05691190583
2432,137893.94674998155
2433,138636.70801526215
2434,129856.81677262038
2435,144192.32506751336
2436,113264.39486282671
2437,109647.36813840982
2438,123411.89240801205
2439,119099.71181169803
2440,129125.96258553724
2441,106878.41661795786
2442,110353.39260829406
2443,135579.58132378283
2444,121662.41693323263
2445,90406.83028159633
2446,128229.90386998611
2447,196999.36136090202
2448,141948.1655552792
2449,119261.93351794964
2450,149961.2957249644
2451,125029.95768465291
2452,179299.35980836357
2453,100689.35875520279
2454,123131.89613514641
2455,135156.09413272128
2456,124295.5267627604
2457,129305.55650383314
2458,131444.96620795887
2459,109341.25052095849
2460,151114.4075130648
2461,130216.87986581192
2462,132110.33587882764
2463,123404.50821861252
2464,163500.96095812044
2465,131124.63253583998
2466,112832.57471526043
2467,166997.23699108508
2468,97516.68523673051
2469,89275.54309821187
2470,162336.97400529613
2471,215508.42641949194
2472,135306.22327728962
2473,101676.35289541353
2474,75943.17759593045
2475,232953.11148418213
2476,104678.73740495685
2477,105527.21682083925
2478,153216.16298862782
2479,111193.87555073289
2480,154976.95567886785
2481,114916.33930142886
2482,125389.28879362102
2483,107010.30830382135
2484,126993.81097120093
2485,132237.9795999733
2486,143218.67977958277
2487,155808.6791979645
2488,179521.9418926065
2489,160618.9225225977
2490,148775.59396617854
2491,110342.339562254
2492,186354.38208661927
2493,152452.80034367848
2494,146065.728247515
2495,97011.27020756861
2496,230437.3823707451
2497,142232.57364328584
2498,109572.5645167892
2499,103700.50278035837
2500,122050.88279191585
2501,130961.91917602594
2502,147938.31740727994
2503,98976.21337389285
2504,160015.63976291404
2505,224872.82440526242
2506,255043.22391618317
2507,278521.6263533889
2508,256276.9975363334
2509,215213.13960060547
2510,226946.60137591336
2511,181925.4268537222
2512,199862.2638106322
2513,218244.62943143322
2514,251114.11368650565
2515,139963.24437924824
2516,185735.4598916727
2517,149662.13749400005
2518,151304.8187871195
2519,214546.42474905076
2520,217524.8332374548
2521,187963.27318368477
2522,222810.61770251175
2523,121064.01950113286
2524,136055.4815491891
2525,147775.22627230405
2526,136384.54479658595
2527,120884.70625494774
2528,127726.60540890472
2529,138976.59255608215
2530,139371.49961116086
2531,247165.0981175847
2532,227056.92549411175
2533,199264.30605555372
2534,218509.03901316872
2535,274024.70549448073
2536,246137.74799135508
2537,225278.47409564778
2538,188008.47542141634
2539,196193.28894528293
2540,179590.49438828925
2541,199694.64220515528
2542,155657.0166200837
2543,122519.7747518166
2544,114205.48485880201
2545,138983.30613042365
2546,135742.25003001382
2547,164144.00660828062
2548,164008.5491772794
2549,165607.9683107755
2550,702030.1581880051
2551,146555.72957411516
2552,136659.03966356753
2553,77580.41061763118
2554,103671.95518942882
2555,137680.56668520148
2556,102520.59185387372
2557,114459.61780654408
2558,133541.29460687682
2559,108372.25695927902
2560,148061.0840993426
2561,150007.5940094171
2562,124911.07902716527
2563,141765.78069460334
2564,203945.88689288363
2565,143921.65856817778
2566,122438.22274745292
2567,111106.42095822572
2568,199279.2472397768
2569,204668.26064106607
2570,141137.25370165668
2571,162776.04692740648
2572,170379.96874594784
2573,197010.43201143626
2574,242306.6183258012
2575,120647.65833401233
2576,110722.51254790241
2577,112250.24869534807
2578,92153.48216077291
2579,63817.18980899154
2580,87438.47164944706
2581,111709.3776606863
2582,120159.07944551081
2583,243935.53887151706
2584,179531.9612213214
2585,182663.84064081093
2586,225361.0705137734
2587,213495.2600428047
2588,144496.7679211258
2589,155284.7546102262
2590,210536.87649151986
2591,214823.83756651485
2592,202243.96447418988
2593,210958.14566129437
2594,197561.9230167916
2595,196875.3022840469
2596,268227.01128478267
2597,179461.04028168402
2598,273011.06639261893
2599,331715.3766808821
2600,102959.63588420146
2601,148645.44000858048
2602,84327.15021408568
2603,86793.21481253584
2604,82189.7751393319
2605,83221.75733014813
2606,136993.40115845282
2607,227740.67250677192
2608,221725.29040240787
2609,180790.12781585607
2610,109142.39318902047
2611,108302.32727220099
2612,163927.24845552075
2613,136730.24936771012
2614,128091.54808042974
2615,153726.77477343188
2616,161491.95790252642
2617,169462.34371887532
2618,175576.22517776786
2619,192960.23130122118
2620,197598.42507438795
2621,179298.24590524132
2622,188953.1190865443
2623,235359.90997416637
2624,303706.77215169126
2625,251052.60126234745
2626,190001.85046977262
2627,173066.76437531522
2628,382875.2857483893
2629,416440.48134285514
2630,328201.864081789
2631,407746.7106551494
2632,334912.2752834213
2633,260371.45270204468
2634,381429.0346286223
2635,160111.80681289147
2636,199151.7526710433
2637,172668.14097659913
2638,241514.8662721382
2639,185796.15001863163
2640,155455.94721191848
2641,108714.2236369835
2642,178008.19927058084
2643,113245.6474361409
2644,123342.42478980817
2645,112303.38172160281
2646,99563.53582509747
2647,108879.43950136694
2648,154746.0280642848
2649,158723.49018055436
2650,156103.6887822432
2651,152741.10761409794
2652,414595.3952144645
2653,263397.6655262036
2654,245288.51387539093
2655,368324.6114372421
2656,317605.6991852964
2657,325471.9294177511
2658,273120.6200707578
2659,318429.96896011976
2660,352171.2269031046
2661,323338.64870110387
2662,320088.38382446265
2663,317382.69315179705
2664,270482.0374014351
2665,327634.09899356565
2666,274709.7476234788
2667,182206.03803581785
2668,192921.4792004329
2669,168799.83392016473
2670,269587.0768909656
2671,193498.87472362188
2672,201698.13427334133
2673,200473.89483522502
2674,213005.92806540945
2675,168702.91651109807
2676,204096.01250537025
2677,199259.01110829003
2678,256400.0341683117
2679,297800.0626350442
2680,301347.8614122718
2681,378541.1348741261
2682,325856.4208794889
2683,529390.8658297706
2684,318768.4057814785
2685,347396.52260109765
2686,242287.9472765243
2687,302060.0386654618
2688,215372.9026625888
2689,197815.24844786117
2690,388077.3590982818
2691,178379.72070466142
2692,133662.65669050405
2693,189583.40949995792
2694,139225.63058942734
2695,196358.69694249603
2696,187848.66134944354
2697,180399.8347826359
2698,203436.46532959206
2699,164518.78678180542
2700,146046.64424292423
2701,159985.1955669688
2702,123853.31210426714
2703,157124.92618684378
2704,148498.93467062726
2705,112258.16148150012
2706,114887.6669427784
2707,132273.96133341722
2708,121259.00757100535
2709,104441.16747448001
2710,123165.25069747018
2711,177249.79918774543
2712,383405.39014518925
2713,172038.94307114693
2714,162021.0178233329
2715,145881.6853285306
2716,150159.26537089213
2717,177963.8794097617
2718,217415.63040861257
2719,135073.2048543104
2720,202621.81077084254
2721,134864.00360622432
2722,165400.4173949108
2723,167556.90181803427
2724,122819.22935123093
2725,124215.04292768231
2726,132079.96131325088
2727,183318.85759438432
2728,181010.81885729954
2729,149356.56592935554
2730,134393.44682833427
2731,137070.96547164093
2732,120221.50380011031
2733,172414.51295512434
2734,146131.68090533387
